"Date"	"Country"	"Reg"	"Infl"	"Fuel"	"Sent"	"ST"	"LT"	"Unem"
2013-08-01	"Netherlands"	28294	5.2	1762.75	-13.9	0.2259	2.196	7.1
2013-08-01	"Poland"	18827	-1.5	1323.0875	-24.4	2.7	4.303333	9.8
2013-08-01	"Slovakia"	4243	-2.6	1508.75	-24.8	0.2259	3.15	13.9
2013-08-01	"Slovenia"	3436	-4.2	1510.5	-31.5	0.2259	6.51	9.5
2013-08-01	"Spain"	39874	0.8	1453.5475	-21.2	0.2259	4.507182	25.6
2013-08-01	"Sweden"	21616	-0.2	1677.96	14.8	0.93	2.34	7.3
2013-08-01	"United.Kingdom"	65937	-0.5	1595.64	-3.5	0.525	2.7088	7.9
2013-09-01	"Austria"	25301	0.1	1406.6	-4.4	0.2232	2.34	5.4
2013-09-01	"Belgium"	34890	0.1	1593.66	-7.1	0.2232	2.75	8.6
2013-09-01	"Czech.Republic"	13208	-3.4	1428.936	-13.4	0.45	2.42	6.9
2013-09-01	"Denmark"	14540	-1.3	1688.366	15.7	0.2711	2.1	6.7
2013-09-01	"Estonia"	1569	-6	1305.8	-6.9	0.2232	NA	8
2013-09-01	"Finland"	8219	0.7	1665.8	7.7	0.2232	2.19	7.6
2013-09-01	"France"	142166	1.5	1535.68	-20.4	0.2232	2.48581	10
2013-09-01	"Germany"	247199	-0.1	1612.8	-4	0.2232	1.89	5
2013-09-01	"Greece"	3814	-4.1	1703	-72.2	0.2232	10.15	27.2
2013-09-01	"Ireland"	3161	-2.6	1574.32	-11.4	0.2232	3.88	12.8
2013-09-01	"Italy"	106940	0.4	1766.194	-18.1	0.2232	4.5411	12.1
2013-09-01	"Latvia"	940	-5.5	1359.426	-13.7	0.27	3.45	11.8
2013-09-01	"Lithuania"	986	-2.3	1421.694	-10.1	0.4014286	3.89	10.7
2013-09-01	"Luxembourg"	3158	0.9	1342.7	-2.9	0.2232	2.271381	5.9
2013-09-01	"Netherlands"	31393	5.5	1758.6	-16.2	0.2232	2.322	7.5
2013-09-01	"Poland"	21467	-1.5	1331.112	-22.4	2.67	4.49	9.8
2013-09-01	"Slovakia"	5084	-2.6	1517.4	-24	0.2232	3.15	14.2
2013-09-01	"Slovenia"	4025	-4	1503.2	-30.3	0.2232	6.56	9.1
2013-09-01	"Spain"	45175	0.5	1448.468	-17.5	0.2232	4.416905	25.8
2013-09-01	"Sweden"	24388	-0.2	1671.178	14.2	0.89	2.6	7.5
2013-09-01	"United.Kingdom"	403136	-0.5	1623.312	-1	0.525	2.8443	7.6
2013-10-01	"Austria"	26743	0	1356.75	-3.6	0.2258	2.19	5.2
2013-10-01	"Belgium"	39490	0.2	1530.275	-8.1	0.2258	2.57	8.5
2013-10-01	"Czech.Republic"	15346	-3.1	1402.1275	-13.6	0.45	2.33	6.3
2013-10-01	"Denmark"	16832	-1.2	1644.24	16.9	0.273	1.93	6.6
2013-10-01	"Estonia"	1798	-6	1277.5	-2.8	0.2258	NA	8.5
2013-10-01	"Finland"	9099	0.7	1627.25	7	0.2258	2.04	7.4
2013-10-01	"France"	166495	1.5	1486.475	-18.4	0.2258	2.394348	10.3
2013-10-01	"Germany"	265441	-0.1	1563.25	-4.2	0.2258	1.76	5
2013-10-01	"Greece"	4971	-4.4	1655.75	-66.2	0.2258	8.74	26.7
2013-10-01	"Hungary"	5122	-2.5	1373.42	-27	3.6006	5.58	9.2
2013-10-01	"Ireland"	1692	-2.7	1596.62	-7.9	0.2258	3.5	12.4
2013-10-01	"Italy"	111466	0.5	1726.525	-19.1	0.2258	4.2476	12.7
2013-10-01	"Latvia"	1161	-5	1309.0875	-14.5	0.27	3.78	11.2
2013-10-01	"Lithuania"	1196	-2.2	1376.4525	-9.3	0.4	4.01	10.7
2013-10-01	"Luxembourg"	4499	0.9	1301.76	-1.2	0.2258	2.138783	6
2013-10-01	"Netherlands"	36307	5.5	1699.25	-11.2	0.2258	2.177	7.6
2013-10-01	"Poland"	26433	-1.5	1307.39	-24.2	2.66	4.28	9.6
2013-10-01	"Slovakia"	6599	-2.8	1473	-20.1	0.2258	3.15	14.3
2013-10-01	"Slovenia"	4641	-3.7	1446	-34.7	0.2258	6.47	9.4
2013-10-01	"Spain"	60304	0.3	1406.44	-20.7	0.2258	4.216348	26
2013-10-01	"Sweden"	25332	-0.2	1611.76	14.9	0.92	2.44	7.3
2013-10-01	"United.Kingdom"	157314	-0.7	1551.51	-2.1	0.525	2.6784	7.1
2013-11-01	"Austria"	23350	-0.1	1340.5	-3.9	0.2234	2.08	5.6
2013-11-01	"Belgium"	32023	0.2	1518.54	-7.1	0.2234	2.42	8.5
2013-11-01	"Czech.Republic"	14697	-2.8	1330.1275	-9.8	0.4	2.18	7
2013-11-01	"Denmark"	15872	-1.1	1636.375	14.9	0.2536	1.8	6.5
2013-11-01	"Estonia"	1577	-5.9	1263.5	-1.5	0.2234	NA	8.7
2013-11-01	"Finland"	7440	0.7	1591	8.2	0.2234	1.94	7.9
2013-11-01	"France"	138829	1.5	1474.5	-26.4	0.2234	2.265	10.6
2013-11-01	"Germany"	254651	-0.1	1559.25	-2.1	0.2234	1.68	5
2013-11-01	"Greece"	5464	-4.6	1636	-66.7	0.2234	8.41	28.7
2013-11-01	"Hungary"	4943	-2.4	1339.7525	-22.4	3.3335	5.82	9.1
2013-11-01	"Ireland"	701	-2.9	1583.885	-6.8	0.2234	3.53	12.2
2013-11-01	"Italy"	102871	0.7	1704.245	-20.9	0.2234	4.0951	13
2013-11-01	"Latvia"	894	-4.6	1299.0425	-13.9	0.24	3.71	11.2
2013-11-01	"Lithuania"	1139	-2	1339.3825	-10.2	0.3955	3.99	11.4
2013-11-01	"Luxembourg"	3544	0.9	1284.81	-1	0.2234	2.008524	6.1
2013-11-01	"Netherlands"	40354	5.6	1677.75	-4.1	0.2234	2.056	7.6
2013-11-01	"Poland"	24049	-1.6	1273.4975	-23.6	2.65	4.38	9.7
2013-11-01	"Slovakia"	5668	-2.9	1441.25	-17.4	0.2234	3.15	14.2
2013-11-01	"Slovenia"	3986	-3.5	1427.5	-34.6	0.2234	5.91	9.5
2013-11-01	"Spain"	55451	0.3	1388.25	-20.5	0.2234	4.10635	25.9
2013-11-01	"Sweden"	24738	-0.2	1604.9625	17	0.92	2.3	7.5
2013-11-01	"United.Kingdom"	159581	-0.9	1547.5525	-2.9	0.5512	2.7598	7
2013-12-01	"Austria"	20831	-0.2	1354.66666666667	-6.4	0.2735	2.17	5.3
2013-12-01	"Belgium"	25081	0.3	1527.13333333333	-5.3	0.2735	2.43	8.6
2013-12-01	"Czech.Republic"	14539	-2.5	1314.54333333333	-10.8	0.38	2.2	6.8
2013-12-01	"Denmark"	14248	-1.1	1631.78	15.4	0.2585	1.89	7.2
2013-12-01	"Estonia"	1002	-5.9	1290.66666666667	-2.3	0.2735	NA	8.7
2013-12-01	"Finland"	5902	0.5	1592.33333333333	9.3	0.2735	2.03	7.9
2013-12-01	"France"	175319	1.5	1498.36666666667	-22.4	0.2735	2.33075	10.6
2013-12-01	"Germany"	215320	-0.1	1561.66666666667	-2.2	0.2735	1.8	4.9
2013-12-01	"Greece"	4248	-4.9	1648.66666666667	-63.3	0.2735	8.66	28
2013-12-01	"Hungary"	5026	-2.2	1350.62	-22.9	2.9968	5.78	8.8
2013-12-01	"Ireland"	212	-2.9	1558.67	2	0.2735	3.47	12.4
2013-12-01	"Italy"	89415	0.9	1727.49333333333	-20.2	0.2735	4.114	12.1
2013-12-01	"Latvia"	818	-4.1	1299.90333333333	-9.1	0.25	3.62	11.5
2013-12-01	"Lithuania"	929	-1.9	1330.43333333333	-5.7	0.4021053	3.69	12.2
2013-12-01	"Luxembourg"	2555	0.9	1295.11333333333	-0.9	0.2735	2.096318	6.5
2013-12-01	"Netherlands"	38918	5.6	1690.66666666667	-2.3	0.2735	2.158	7.4
2013-12-01	"Poland"	26238	-1.6	1275.40333333333	-19.7	2.71	4.416667	10
2013-12-01	"Slovakia"	6653	-2.8	1444	-16.4	0.2735	2.69	14.3
2013-12-01	"Slovenia"	2639	-3.4	1442.66666666667	-34.4	0.2735	5.27	10.1
2013-12-01	"Spain"	60499	0.4	1402.44333333333	-17.1	0.2735	4.13855	25.4
2013-12-01	"Sweden"	26423	-0.1	1584.83	18.3	0.82	2.39	7.5
2013-12-01	"United.Kingdom"	152918	-1	1563.28666666667	-3.3	0.575	2.9458	6.9
2014-01-01	"Austria"	23990	-0.3	1339.75	-6.9	0.292	2.13	6
2014-01-01	"Belgium"	49584	0.3	1523.425	-2.6	0.292	2.45	8.8
2014-01-01	"Czech.Republic"	13638	-2.1	1320.6125	-8.4	0.37	2.43	6.6
2014-01-01	"Denmark"	16255	-1.1	1641.1025	17.6	0.28	1.86	7.2
2014-01-01	"Estonia"	1622	-5.7	1280.25	-3.9	0.292	NA	9
2014-01-01	"Finland"	12699	0.4	1623.25	11	0.292	1.99	8.5
2014-01-01	"France"	125454	1.5	1499.4	-20.2	0.292	2.384136	10.9
2014-01-01	"Germany"	205996	0	1529.5	-0.8	0.292	1.76	5.5
2014-01-01	"Greece"	6385	-5	1650	-62.7	0.292	8.18	27.1
2014-01-01	"Hungary"	4373	-1.9	1338.8475	-17.1	2.9924	5.6	8.4
2014-01-01	"Ireland"	22891	-2.9	1536.76	1.1	0.292	3.31	12.7
2014-01-01	"Italy"	118464	1.1	1721.41	-18.5	0.292	3.866	13.7
2014-01-01	"Latvia"	966	-3.6	1295.5	-9.6	0.292	3.48	11.7
2014-01-01	"Lithuania"	1176	-1.7	1326.235	-7.4	0.4090909	3.42	12.6
2014-01-01	"Luxembourg"	3415	1	1295.285	-2.8	0.292	2.05687	6.4
2014-01-01	"Netherlands"	44369	5.3	1689.5	-0.5	0.292	2.098	8.1
2014-01-01	"Poland"	28877	-1.5	1266.825	-21.4	2.71	4.42	10.7
2014-01-01	"Slovakia"	5455	-2.8	1443	-12.6	0.292	2.53	14.3
2014-01-01	"Slovenia"	4690	-3.1	1442.25	-30.9	0.292	4.73	10.9
2014-01-01	"Spain"	53436	0.4	1394.6575	-12.4	0.292	3.785	26
2014-01-01	"Sweden"	18673	-0.1	1595.8475	17.9	0.73	2.37	8.6
2014-01-01	"United.Kingdom"	154562	-1.1	1566.4325	1	0.575	2.91	6.8
2014-02-01	"Austria"	27589	-0.3	1346.25	-6.5	0.2881	1.95	5.8
2014-02-01	"Belgium"	46140	0.3	1537.5	-4.5	0.2881	2.4	8.7
2014-02-01	"Czech.Republic"	12779	-1.8	1318.3775	-8.4	0.37	2.28	6.9
2014-02-01	"Denmark"	14726	-1.1	1654.6725	17.2	0.27	1.67	7.4
2014-02-01	"Estonia"	1424	-5.7	1292.75	-2.6	0.2881	NA	8.5
2014-02-01	"Finland"	8177	0.2	1610.75	7.6	0.2881	1.92	9.1
2014-02-01	"France"	141290	1.4	1504.5725	-23.1	0.2881	2.25275	10.7
2014-02-01	"Germany"	209349	0	1538.5	-0.7	0.2881	1.56	5.4
2014-02-01	"Greece"	4356	-5	1650.5	-63.1	0.2881	7.7	29
2014-02-01	"Hungary"	4957	-1.6	1318.7175	-21.6	2.9893	6.03	8.3
2014-02-01	"Ireland"	12711	-2.9	1533.38	1.2	0.2881	3.1	12.8
2014-02-01	"Italy"	118976	1.4	1714.42	-18.8	0.2881	3.6512	13.8
2014-02-01	"Latvia"	903	-3.2	1306.125	-12.2	0.2881	3.07	12
2014-02-01	"Lithuania"	1044	-1.6	1329.3625	-8.7	0.41	3.33	12.6
2014-02-01	"Luxembourg"	4123	1	1295.22	-1.5	0.2881	1.86875	6.2
2014-02-01	"Netherlands"	33300	4.9	1694	-4.4	0.2881	1.891	8.2
2014-02-01	"Poland"	32288	-1.5	1268.7475	-20.8	2.71	4.47	10.8
2014-02-01	"Slovakia"	5385	-2.7	1434	-16.5	0.2881	2.48	14.2
2014-02-01	"Slovenia"	4102	-2.8	1441	-31.5	0.2881	4.43	11
2014-02-01	"Spain"	68763	0.5	1393.46	-14.7	0.2881	3.56125	26
2014-02-01	"Sweden"	21525	-0.2	1604.82	17.6	0.73	2.23	8.5
2014-02-01	"United.Kingdom"	68736	-1	1563.295	2	0.575	2.8147	6.8
2014-03-01	"Austria"	29702	-0.3	1344	-6.2	0.3053	1.87	6.1
2014-03-01	"Belgium"	52808	0.4	1516.88	-6.5	0.3053	2.26	8.6
2014-03-01	"Czech.Republic"	16576	-1.5	1306.706	-5.4	0.37	2.2	6.9
2014-03-01	"Denmark"	16771	-1.1	1657.592	14	0.29	1.61	6.8
2014-03-01	"Estonia"	1699	-5.7	1289.6	-4.3	0.3053	NA	8.2
2014-03-01	"Finland"	9623	0	1606.6	7.8	0.3053	1.9	9.5
2014-03-01	"France"	179865	1.3	1507.234	-20.2	0.3053	2.151857	10.4
2014-03-01	"Germany"	296408	0	1532.4	2.3	0.3053	1.51	5.4
2014-03-01	"Greece"	5866	-4.8	1662.8	-58	0.3053	6.9	27.5
2014-03-01	"Hungary"	6163	-1.3	1326.518	-16.3	3.245	5.83	8.1
2014-03-01	"Ireland"	14297	-2.8	1520.4	0.6	0.3053	3.01	12.6
2014-03-01	"Italy"	140189	1.6	1713.356	-14.3	0.3053	3.3994	13.1
2014-03-01	"Latvia"	981	-2.8	1320.65	-10.4	0.3053	2.87	11.9
2014-03-01	"Lithuania"	1136	-1.4	1333.466	-10.7	0.41	3.33	12.2
2014-03-01	"Luxembourg"	4773	1	1303.476	-2.8	0.3053	1.796191	6
2014-03-01	"Netherlands"	29366	4.4	1688.2	1.6	0.3053	1.81	8.1
2014-03-01	"Poland"	35327	-1.4	1270.266	-17.5	2.71	4.25	10.4
2014-03-01	"Slovakia"	6015	-2.8	1429.2	-13.3	0.3053	2.47	13.9
2014-03-01	"Slovenia"	5193	-2.4	1455.6	-30.1	0.3053	3.85	10.5
2014-03-01	"Spain"	79928	0.6	1398.208	-8.3	0.3053	3.312	25.8
2014-03-01	"Sweden"	27605	-0.3	1603.726	15.5	0.73	2.16	8.6
2014-03-01	"United.Kingdom"	464824	-0.9	1551.194	3.3	0.575	2.7837	6.5
2014-04-01	"Austria"	29240	-0.3	1359.66666666667	-6.7	0.3297	1.77	5.3
2014-04-01	"Belgium"	53319	0.4	1541.46666666667	-7.6	0.3297	2.16	8.4
2014-04-01	"Czech.Republic"	17498	-1.3	1305.64333333333	-2.6	0.37	2	6.1
2014-04-01	"Denmark"	16471	-1.1	1680.59	13.6	0.31	1.57	6.5
2014-04-01	"Estonia"	2043	-5.7	1302.33333333333	-2.7	0.3297	NA	7.7
2014-04-01	"Finland"	9315	-0.1	1616.33333333333	4.4	0.3297	1.84	9
2014-04-01	"France"	166959	1.3	1515.48666666667	-21.7	0.3297	2.025714	10.1
2014-04-01	"Germany"	274097	0	1577.66666666667	3.1	0.3297	1.46	5.1
2014-04-01	"Greece"	5444	-4.6	1671.66666666667	-52.6	0.3297	6.2	26.7
2014-04-01	"Hungary"	5516	-1	1355.07666666667	-15.1	2.9353	5.56	8.1
2014-04-01	"Ireland"	7822	-2.8	1531.35	3.1	0.3297	2.82	12.5
2014-04-01	"Italy"	119850	1.9	1728.66333333333	-9.6	0.3297	3.228	12.7
2014-04-01	"Latvia"	1067	-2.3	1320.66666666667	-7.5	0.3297	2.8	11.3
2014-04-01	"Lithuania"	1417	-1.3	1336.56	-11.5	0.41	3.26	11.6
2014-04-01	"Luxembourg"	5220	1	1328.38	-5.2	0.3297	1.710091	5.8
2014-04-01	"Netherlands"	28282	4	1723.33333333333	-0.1	0.3297	1.846	7.9
2014-04-01	"Poland"	27611	-1.4	1270.64	-20.2	2.72	4.1	9.7
2014-04-01	"Slovakia"	5989	-2.9	1432.66666666667	-13.4	0.3297	2.47	13.4
2014-04-01	"Slovenia"	4963	-2.1	1461.66666666667	-29	0.3297	3.52	9.7
2014-04-01	"Spain"	80174	0.7	1412.54666666667	-7.8	0.3297	3.10415	25.1
2014-04-01	"Sweden"	27543	-0.4	1608.87666666667	17	0.7	2.06	8.7
2014-04-01	"United.Kingdom"	176820	-0.8	1560.98	5.7	0.575	2.7417	6.2
2014-05-01	"Austria"	26986	-0.3	1363.75	-7.9	0.3246	1.62	5.2
2014-05-01	"Belgium"	42955	0.5	1594.25	-5.2	0.3246	1.99	8.1
2014-05-01	"Czech.Republic"	15396	-1.1	1316.6875	-3.4	0.37	1.73	6
2014-05-01	"Denmark"	16831	-1	1676.6975	17.4	0.35	1.47	6.3
2014-05-01	"Estonia"	1987	-5.6	1296.5	-5	0.3246	NA	7
2014-05-01	"Finland"	10107	-0.2	1622.5	9	0.3246	1.69	10.7
2014-05-01	"France"	148951	1.4	1519.74	-22	0.3246	1.8384	9.9
2014-05-01	"Germany"	274804	0	1564	5.5	0.3246	1.33	4.8
2014-05-01	"Greece"	7459	-4.4	1677.5	-50.5	0.3246	6.38	27.3
2014-05-01	"Hungary"	5739	-0.9	1357.6275	-17.6	2.5497	5.01	8.1
2014-05-01	"Ireland"	6272	-2.9	1531.9575	-4	0.3246	2.59	12.4
2014-05-01	"Italy"	132312	2.1	1737.39	-8.7	0.3246	3.1233	12.6
2014-05-01	"Latvia"	1121	-1.8	1327.5625	-8	0.3246	2.74	10.5
2014-05-01	"Lithuania"	1340	-1.3	1333.26	-12.1	0.41	2.98	11.3
2014-05-01	"Luxembourg"	5198	0.9	1329.755	-2.2	0.3246	1.568227	5.7
2014-05-01	"Netherlands"	30944	3.5	1731.5	5	0.3246	1.709	7.5
2014-05-01	"Poland"	24231	-1.3	1279.55	-15.9	2.72	3.800476	9.1
2014-05-01	"Slovakia"	6260	-3	1479.5	-12.3	0.3246	2.73	13.1
2014-05-01	"Slovenia"	4802	-1.7	1482.5	-23.4	0.3246	3.39	9.2
2014-05-01	"Spain"	82483	0.7	1420.9075	-6.7	0.3246	2.933429	24.5
2014-05-01	"Sweden"	27652	-0.4	1611.41	18.8	0.66	1.88	8
2014-05-01	"United.Kingdom"	194032	-0.6	1586.8175	7.6	0.575	2.6989	6.1
2014-06-01	"Austria"	29100	-0.3	1382.6	-6.6	0.2414	1.65	5.8
2014-06-01	"Belgium"	43018	0.6	1605.2	-5.8	0.2414	1.83	8.1
2014-06-01	"Czech.Republic"	18171	-1	1328.434	-1.6	0.35	1.55	6
2014-06-01	"Denmark"	17533	-1	1709.686	20.4	0.36	1.38	6.3
2014-06-01	"Estonia"	1894	-5.7	1317.4	-3.7	0.2414	NA	6.9
2014-06-01	"Finland"	9215	-0.3	1639.2	10.3	0.2414	1.57	9.2
2014-06-01	"France"	196233	1.5	1531.76	-21.7	0.2414	1.711857	9.6
2014-06-01	"Germany"	277614	0.1	1589.2	4.3	0.2414	1.26	4.8
2014-06-01	"Greece"	7964	-4.3	1690	-47.7	0.2414	5.93	25.8
2014-06-01	"Hungary"	6255	-0.7	1374.242	-18.3	2.86	4.5	8
2014-06-01	"Ireland"	1684	-2.9	1543.34	-6.3	0.2414	2.36	12.6
2014-06-01	"Italy"	128272	2.4	1746.732	-11.4	0.2414	2.92	11.1
2014-06-01	"Latvia"	1122	-1.1	1334.55	-9.3	0.2414	2.53	10.2
2014-06-01	"Lithuania"	1223	-1.3	1344.114	-11.5	0.3845	2.92	10.8
2014-06-01	"Luxembourg"	4416	0.9	1348.898	2.4	0.2414	1.43981	5.6
2014-06-01	"Netherlands"	32700	3	1757.2	4.6	0.2414	1.598	7.2
2014-06-01	"Poland"	25305	-1.3	1304.426	-14.7	2.68	3.54	8.6
2014-06-01	"Slovakia"	6891	-3.1	1493.2	-12.6	0.2414	2.73	13
2014-06-01	"Slovenia"	4892	-1.3	1487.6	-21.8	0.2414	3.13	9
2014-06-01	"Spain"	90159	0.7	1436.74	-3.9	0.2414	2.712476	23.8
2014-06-01	"Sweden"	28749	-0.5	1631.66	18.1	0.58	1.8	9.2
2014-06-01	"United.Kingdom"	228291	-0.6	1616.69	7.4	0.575	2.7842	6.2
2014-07-01	"Austria"	24772	-0.2	1387	-7.9	0.205	1.47	5.7
2014-07-01	"Belgium"	35275	0.7	1583.6	-7.6	0.205	1.61	8.7
2014-07-01	"Czech.Republic"	17700	-0.9	1346.69	-1.7	0.35	1.49	5.7
2014-07-01	"Denmark"	14239	-1	1695.825	19.5	0.38	1.24	6.5
2014-07-01	"Estonia"	1942	-5.7	1315.25	-1.4	0.205	NA	7.1
2014-07-01	"Finland"	8025	-0.5	1656.75	12.4	0.205	1.36	7
2014-07-01	"France"	143759	1.6	1530.8975	-22.8	0.205	1.559	9.5
2014-07-01	"Germany"	270249	0.1	1598.25	3.9	0.205	1.11	4.7
2014-07-01	"Greece"	7627	-4.1	1707	-48.1	0.205	6.1	25.2
2014-07-01	"Hungary"	6129	-0.4	1371.965	-17.6	2.2943	4.33	7.7
2014-07-01	"Ireland"	18711	-3	1563.815	2.5	0.205	2.21	12.6
2014-07-01	"Italy"	114793	2.6	1760.5875	-12.3	0.205	2.7936	11.8
2014-07-01	"Latvia"	1178	-0.4	1335.25	-6.1	0.205	2.4	10.5
2014-07-01	"Lithuania"	1448	-1.4	1343.675	-14.6	0.3547826	2.9	9.6
2014-07-01	"Luxembourg"	4476	0.9	1347.32	-2.1	0.205	1.263652	6
2014-07-01	"Netherlands"	29763	2.9	1749.75	5.7	0.205	1.407	7
2014-07-01	"Poland"	25523	-1.4	1317.8325	-19.3	2.67	3.34	8.3
2014-07-01	"Slovakia"	6656	-3.2	1506.5	-12.2	0.205	2.07	13
2014-07-01	"Slovenia"	4666	-1	1493	-16.8	0.205	3.16	9.3
2014-07-01	"Spain"	83365	0.7	1439.465	-7.7	0.205	2.671	23.7
2014-07-01	"Sweden"	20473	-0.6	1600.115	19	0.26	1.6	7.1
2014-07-01	"United.Kingdom"	172907	-0.4	1651.975	4.8	0.575	2.7343	6.2
2014-08-01	"Austria"	21121	-0.1	1358	-11.2	0.1916	1.28	5.3
2014-08-01	"Belgium"	28613	0.8	1550.575	-8.1	0.1916	1.4	8.7
2014-08-01	"Czech.Republic"	13937	-0.7	1325.075	-5	0.35	1.38	6.4
2014-08-01	"Denmark"	14578	-0.9	1667.565	19.8	0.37	1.07	6.5
2014-08-01	"Estonia"	1639	-5.7	1280.75	-4	0.1916	NA	7.5
2014-08-01	"Finland"	7528	-0.6	1644	6.3	0.1916	1.18	7.4
2014-08-01	"France"	83715	1.5	1498.9025	-22.3	0.1916	1.406381	10
2014-08-01	"Germany"	213092	0.2	1571	0.3	0.1916	0.95	5
2014-08-01	"Greece"	3693	-3.7	1682.5	-54.2	0.1916	6.09	25.9
2014-08-01	"Hungary"	4769	0	1328.81	-21.2	2.061	4.73	7.4
2014-08-01	"Ireland"	4865	-3	1570.12	1.8	0.1916	1.78	12.2
2014-08-01	"Italy"	53505	2.9	1749.1375	-14.1	0.1916	2.6327	10.8
2014-08-01	"Latvia"	921	-0.1	1293.25	-11.7	0.1916	2.35	10.7
2014-08-01	"Lithuania"	964	-1.4	1334.715	-21.1	0.334	2.61	9.2
2014-08-01	"Luxembourg"	2944	0.8	1307.29	-5.3	0.1916	1.083143	5.9
2014-08-01	"Netherlands"	25523	2.8	1716.25	3.8	0.1916	1.2	6.8
2014-08-01	"Poland"	19983	-1.4	1287.215	-20.3	2.59	3.36	8.1
2014-08-01	"Slovakia"	5249	-3.2	1480	-11.7	0.1916	1.81	12.9
2014-08-01	"Slovenia"	3352	-0.8	1461.75	-20.1	0.1916	3.09	9.3
2014-08-01	"Spain"	45355	0.7	1409.25	-6.4	0.1916	2.4194	23.6
2014-08-01	"Sweden"	24274	-0.6	1580.5775	19.8	0.22	1.58	7.4
2014-08-01	"United.Kingdom"	72163	-0.2	1619.33	6.6	0.575	2.5347	6.2
2014-09-01	"Austria"	24863	0	1380	-12.5	0.0971	1.22	5.8
2014-09-01	"Belgium"	36383	0.9	1574.5	-9.6	0.0971	1.3	8.6
2014-09-01	"Czech.Republic"	15775	-0.5	1335.538	-6.3	0.35	1.21	5.6
2014-09-01	"Denmark"	14373	-0.9	1668.72	14.5	0.28	0.96	6.4
2014-09-01	"Estonia"	1832	-5.8	1276.2	-5.7	0.0971	NA	7.2
2014-09-01	"Finland"	8410	-0.8	1620.6	2.3	0.0971	1.13	8.2
2014-09-01	"France"	151089	1.8	1493.02	-24	0.0971	1.350818	10.1
2014-09-01	"Germany"	260062	0.2	1572.4	-1.1	0.0971	0.92	4.9
2014-09-01	"Greece"	5055	-3.4	1666.2	-55.8	0.0971	5.89	25.7
2014-09-01	"Hungary"	5480	0.2	1335.31	-17.8	1.9832	4.59	7.1
2014-09-01	"Ireland"	3900	-3	1562.6	7.3	0.0971	1.65	11.2
2014-09-01	"Italy"	111027	3.1	1733.072	-15.4	0.0971	2.4	12.5
2014-09-01	"Latvia"	980	0.1	1284.55	-13.2	0.0971	2.28	10.6
2014-09-01	"Lithuania"	1280	-1.4	1336.578	-20.1	0.2381818	2.42	8.6
2014-09-01	"Luxembourg"	3582	0.8	1322.772	-7.8	0.0971	0.9832727	6.1
2014-09-01	"Netherlands"	29807	2.5	1727.4	5.3	0.0971	1.154	7.1
2014-09-01	"Poland"	23546	-1.4	1266.488	-20.5	2.28	3.1009	8.1
2014-09-01	"Slovakia"	5367	-3.4	1469	-15.5	0.0971	1.57	12.8
2014-09-01	"Slovenia"	4464	-0.7	1443.8	-12.9	0.0971	2.66	9.2
2014-09-01	"Spain"	57010	0.9	1410.616	-9.6	0.0971	2.196045	23.7
2014-09-01	"Sweden"	26142	-0.6	1581.862	20.1	0.19	1.51	7.2
2014-09-01	"United.Kingdom"	425861	-0.1	1622.618	3.5	0.567	2.4919	6.1
2014-10-01	"Austria"	26945	0.2	1354.75	-12.2	0.0826	1.1	5.4
2014-10-01	"Belgium"	38115	1	1497.02	-12.5	0.0826	1.18	8.6
2014-10-01	"Czech.Republic"	17791	-0.4	1330.175	-0.8	0.35	1.1	5.4
2014-10-01	"Denmark"	16307	-1	1603.1325	16.5	0.3	1.13	6.2
2014-10-01	"Estonia"	2083	-5.8	1257.5	-2.7	0.0826	NA	6.7
2014-10-01	"Finland"	8842	-0.9	1593.25	4	0.0826	1.01	8.3
2014-10-01	"France"	160149	1.8	1467.5	-23.8	0.0826	1.259783	10.6
2014-10-01	"Germany"	275320	0.3	1517.25	-0.7	0.0826	0.79	4.8
2014-10-01	"Greece"	6003	-3.1	1633.25	-50.9	0.0826	7.26	25.4
2014-10-01	"Hungary"	6115	0.5	1314.4	-17	1.9084	4.21	7.2
2014-10-01	"Ireland"	2013	-3	1527.5	5.3	0.0826	1.71	10.6
2014-10-01	"Italy"	122445	3.2	1704.81	-16	0.0826	2.424	13.4
2014-10-01	"Latvia"	1207	0.3	1260.8125	-10.6	0.0826	2.18	10.4
2014-10-01	"Lithuania"	1251	-1.5	1309.525	-17	0.19	2.27	9.2
2014-10-01	"Luxembourg"	4522	0.8	1266.345	-3.4	0.0826	0.8673043	6.1
2014-10-01	"Netherlands"	35112	2.4	1683	6.4	0.0826	1.032	7.1
2014-10-01	"Poland"	28804	-1.5	1246.9125	-16.2	1.96	2.72	8
2014-10-01	"Slovakia"	7282	-3.6	1468.5	-11.8	0.0826	1.39	12.7
2014-10-01	"Slovenia"	5182	-0.7	1447	-11.5	0.0826	2.63	9.5
2014-10-01	"Spain"	76073	1	1369.6075	-10	0.0826	2.111304	23.9
2014-10-01	"Sweden"	28252	-0.6	1527.5125	15.7	0.14	1.3	7.5
2014-10-01	"United.Kingdom"	179714	0	1598.25	5.2	0.5511	2.2469	5.8
2014-11-01	"Austria"	21619	0.4	1309.25	-10.8	0.0809	0.98	5.6
2014-11-01	"Belgium"	29739	1.2	1445.55	-14.1	0.0809	1.07	8.5
2014-11-01	"Czech.Republic"	16365	-0.3	1299.045	0.3	0.34	0.87	6.1
